Paper,ID,PaperID,DecompID,Source,Experiment_Type,Latitude,Longitude,MAT,MAP,Duration_years,Treatment,N_addition_kgN_ha_yr,N_Form,N_Form_Cat2,Ecosystem,Substrate_Cat,FinalMass,Years,Harvests,single.k,double.ks,double.k,double.A,asymp.k,asymp.A,weibull.alpha,weibull.beta,weibull.mrt,weibull.half.life,weibull.quarter,weibull.tenth,weibull.AIC,Single_AICc,Asym_AICc,Double_AICc,Best_Model_3,Best_Model_4,Single_3,Double_3,Asymp_3,Single_4,Double_4,Asymp_4,Weibull_4,Single,Double,Asymp,Weibull
Magill_Aber_1998,4430,41,552,Knorr,Field,42.5,-72.16666,8,1120,6,C,0,Reference,Reference,temperate deciduous forest,conifer,0.23,6,12,0.234565154,1.00E-05,0.295031293,0.120887899,0.29502987,0.12087931,0.924918198,4.330357305,4.490931219,2.913586595,1.12593381,0.380071969,-40.59262308,-43.25147948,-42.13191381,-38.66523893,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Magill_Aber_1998,4443,41,553,Knorr,Field,42.5,-72.16666,8,1120,6,N,50,NH4NO3,inorganic,temperate deciduous forest,conifer,0.39,6,12,0.187491311,1.00E-05,0.346341566,0.291657517,0.346335324,0.291635571,0.783464206,5.89546472,6.782551254,3.692754611,1.20194283,0.333488763,-44.93195674,-40.78529351,-47.46976168,-44.00305735,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,Asymp,Weibull
Magill_Aber_1998,4456,41,554,Knorr,Field,42.5,-72.16666,8,1120,6,N,150,NH4NO3,inorganic,temperate deciduous forest,conifer,0.5,6,12,0.147887714,0.054003789,0.715135697,0.662028262,0.458127442,0.45923649,0.631606421,9.372516338,13.2326859,5.246151346,1.303683201,0.265764419,-45.18152377,-33.98547874,-47.75507471,-45.00845812,Asymp,Asymp,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA,Double,Asymp,Weibull
Magill_Aber_1998,4469,41,555,Knorr,Field,42.5,-72.16666,8,1120,6,C,0,Reference,Reference,temperate deciduous forest,broadleaf deciduous,0.29,6,12,0.335662627,1.00E-05,0.777896167,0.262044438,0.777876114,0.262029746,0.541108991,2.958125836,5.166232749,1.502633614,0.295840014,0.046224279,-46.07562155,-23.5642225,-54.3339946,-50.86730565,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,Asymp,NA
Magill_Aber_1998,4482,41,556,Knorr,Field,42.5,-72.16666,8,1120,6,N,50,NH4NO3,inorganic,temperate deciduous forest,broadleaf deciduous,0.39,6,12,0.226146317,0.010103847,1.743840425,0.463630521,1.622493375,0.443822428,0.207869727,11.43497455,996.7457074,1.961071379,0.0285249,0.000227314,-38.60933812,-9.958901446,-43.22399155,-39.92787183,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,Asymp,NA
Magill_Aber_1998,4495,41,557,Knorr,Field,42.5,-72.16666,8,1120,6,N,150,NH4NO3,inorganic,temperate deciduous forest,broadleaf deciduous,0.49,6,12,0.169806419,1.00E-05,1.829504795,0.528803799,1.829329063,0.528781499,0.143489906,99.66422073,472036.4239,7.748738603,0.016890073,1.54E-05,-46.61956175,-10.74996317,-56.56368452,-53.09601275,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,Asymp,NA
Magill_Aber_1998,4508,41,558,Knorr,Field,42.5,-72.16666,8,1120,6,C,0,Reference,Reference,temperate deciduous forest,broadleaf deciduous,0.19,6,12,0.338507275,1.00E-05,0.423382603,0.098887308,0.423380142,0.098880291,0.936114339,2.952523558,3.043457828,1.995978573,0.780152247,0.266792336,-37.54368367,-40.49748771,-41.11524164,-37.64852803,Asymp,Asymp,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Single,NA,Asymp,NA
Magill_Aber_1998,4521,41,559,Knorr,Field,42.5,-72.16666,8,1120,6,N,50,NH4NO3,inorganic,temperate deciduous forest,broadleaf deciduous,0.29,6,12,0.265623997,0.019101626,0.763899904,0.362822837,0.715779157,0.32535969,0.560834566,4.169894146,6.892360907,2.16924075,0.452205362,0.075423033,-33.21198912,-22.01809037,-39.80611466,-36.39917833,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,Asymp,NA
Magill_Aber_1998,4534,41,560,Knorr,Field,42.5,-72.16666,8,1120,6,N,150,NH4NO3,inorganic,temperate deciduous forest,broadleaf deciduous,0.38,6,12,0.213754869,0.035580934,0.982778883,0.499256213,0.80531317,0.413540999,0.471826361,6.396385219,14.32284897,2.941550515,0.456185566,0.054271885,-37.34221378,-20.46706581,-43.73096752,-41.01994671,Asymp,Asymp,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,Double,Asymp,NA
Adams_Angradi_1996,4547,42,561,Knorr,Field,39.0543,-79.6701,9,1470,1.950684932,C,0,Reference,Reference,temperate deciduous forest,broadleaf deciduous,0.49,1.950684932,7,0.493611239,0.493564774,0.493637548,0.366424479,0.545103592,0.069869534,1.244314386,1.730300707,1.613261687,1.288843259,0.635731782,0.283590301,0.321308394,-2.714591698,1.012808792,6.618741636,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Single,NA,NA,NA
Adams_Angradi_1996,4555,42,562,Knorr,Field,39.0543,-79.6701,9,1470,1.950684932,N,52.7,NH4NO3,inorganic,temperate deciduous forest,broadleaf deciduous,0.68,1.950684932,7,0.361151507,1.00E-05,0.89214299,0.464330716,0.892135132,0.46431948,0.940895909,2.951122829,3.034357621,1.999005127,0.785074201,0.269943518,0.642182025,-2.674980315,0.664212445,6.264220415,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Single,NA,NA,NA
Adams_Angradi_1996,4563,42,563,Knorr,Field,39.0543,-79.6701,9,1470,1.950684932,C,0,Reference,Reference,temperate deciduous forest,broadleaf deciduous,0.37,1.950684932,7,0.82150172,1.00E-05,1.376081829,0.255401435,1.376077017,0.25539684,0.784121853,1.373519539,1.579199671,0.86067194,0.280401187,0.07788328,-8.673480141,-11.14565431,-9.258918988,-3.658906139,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Adams_Angradi_1996,4571,42,564,Knorr,Field,39.0543,-79.6701,9,1470,1.950684932,N,52.7,NH4NO3,inorganic,temperate deciduous forest,broadleaf deciduous,0.47,1.950684932,7,0.556555874,1.00E-05,0.991878828,0.309908011,0.991860607,0.309895895,0.871510542,1.985941431,2.128097014,1.304140282,0.47545027,0.150160167,-9.109960663,-12.15399186,-9.525543953,-3.925533324,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Single,NA,Asymp,NA
Adams_Angradi_1996,4579,42,565,Knorr,Field,39.0543,-79.6701,9,1470,1.950684932,C,0,Reference,Reference,temperate deciduous forest,broadleaf deciduous,0.25,1.950684932,7,0.5648743,0.56488331,0.56487317,0.04397174,0.5648743,0,1.58189095,1.36736184,1.22726046,1.08457728,0.62206042,0.32965872,-7.543462712,-1.930148968,1.803184365,7.403184365,Single,Weibull,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Adams_Angradi_1996,4587,42,566,Knorr,Field,39.0543,-79.6701,9,1470,1.950684932,N,52.7,NH4NO3,inorganic,temperate deciduous forest,broadleaf deciduous,0.48,1.950684932,7,0.544749616,0.549667396,0.544575312,0.032946837,0.706254901,0.164760546,1.181685629,1.63587618,1.545047805,1.199635122,0.569975325,0.243608704,-0.019017509,-3.165422297,0.50391179,6.167910609,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Single,NA,NA,NA
Adams_Angradi_1996,4595,42,567,Knorr,Field,39.0543,-79.6701,9,1470,1.950684932,C,0,Reference,Reference,temperate deciduous forest,broadleaf deciduous,0.43,1.950684932,7,0.627489995,1.00E-05,0.796846783,0.147670696,0.796851185,0.147681773,1.157368798,1.458773178,1.385758777,1.06281183,0.497133274,0.208714824,-0.496162422,-3.692155813,-0.038820067,5.561181904,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Single,NA,NA,NA
Adams_Angradi_1996,4603,42,568,Knorr,Field,39.0543,-79.6701,9,1470,1.950684932,N,52.7,NH4NO3,inorganic,temperate deciduous forest,broadleaf deciduous,0.61,1.950684932,7,0.542063782,1.00E-05,1.34481677,0.423031408,1.344807126,0.423023409,0.819141337,2.177351173,2.426612013,1.391905361,0.475745117,0.139579901,0.042368301,-3.062835946,-0.582264525,5.017753609,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Single,NA,Asymp,NA
Gill_Lavender_1983,4611,43,569,Knorr,Field,44.9932,-123.9226,11.9,1001,1.5,C,0,Reference,Reference,temperate coniferous forest,conifer,0.55,1.5,3,0.451601861,1.00E-05,1.206772927,0.456700071,1.206754149,0.456689015,0.697182228,3.002134555,3.814879226,1.774675335,0.502717855,0.119018055,-18.41035981,-12.36836125,-13.62333649,NA,Asymp,Weibull,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Single,NA,Asymp,Weibull
Gill_Lavender_1983,4615,43,570,Knorr,Field,44.9932,-123.9226,11.9,1001,1.5,N,336,urea,urea,temperate coniferous forest,conifer,0.51,1.5,3,0.529433877,1.00E-05,1.287248689,0.408695112,1.287232053,0.408685727,0.713223877,2.369762622,2.947658345,1.417518459,0.413099791,0.101022208,-11.68059481,-10.32822411,-3.734289495,NA,Single,Weibull,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Gill_Lavender_1983,4619,43,571,Knorr,Field,44.9932,-123.9226,11.9,1001,1.5,N,336,urea,urea,temperate coniferous forest,conifer,0.48,1.5,3,0.60586412,1.00E-05,1.731007556,0.423237037,1.730985651,0.423228877,0.584656852,2.279104094,3.549893751,1.217618492,0.270573905,0.048545339,-12.37073519,-8.073796791,-5.701676837,NA,Single,Weibull,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Single,NA,Asymp,Weibull
Gill_Lavender_1983,4623,43,572,Knorr,Field,44.9932,-123.9226,11.9,1001,1.5,N,336,Ca(NO3)2,inorganic,temperate coniferous forest,conifer,0.88,1.5,3,0.4255627,0.4255498,4.26E-01,0.5114679,4.1203014,0.7716562,1.26E+00,1.90E+00,1.76E+00,1.42E+00,7.06E-01,3.18E-01,-12.37073519,-1.681185927,7.887315,NA,Single,Weibull,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Gill_Lavender_1983,4627,43,573,Knorr,Field,44.9932,-123.9226,11.9,1001,1.5,C,0,Reference,Reference,temperate coniferous forest,conifer,0.5,1.5,3,0.551566711,1.00E-05,1.705731244,0.455486076,1.705706113,0.455477101,0.56732901,2.71993396,4.420322733,1.425574945,0.302561294,0.051509319,-18.90672479,-8.870650392,-19.73983218,NA,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,Asymp,Weibull
Gill_Lavender_1983,4631,43,574,Knorr,Field,44.9932,-123.9226,11.9,1001,1.5,N,336,urea,urea,temperate coniferous forest,conifer,0.45,1.5,3,0.637257521,1.00E-05,1.650803856,0.393690192,1.650785211,0.393682319,0.611173935,2.036178412,2.992101025,1.117828493,0.265149872,0.051253774,-16.49658279,-9.043759772,-13.10731687,NA,Asymp,Weibull,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,Asymp,Weibull
Gill_Lavender_1983,4635,43,575,Knorr,Field,44.9932,-123.9226,11.9,1001,1.5,N,336,urea,urea,temperate coniferous forest,conifer,0.44,1.5,3,0.693069529,1.00E-05,2.106986184,0.408691153,2.106959634,0.408683978,0.498088477,2.042028938,4.113134813,0.978342861,0.167391889,0.022280057,-15.58736188,-6.744196595,-12.74533677,NA,Asymp,Weibull,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,Asymp,Weibull
Gill_Lavender_1983,4639,43,576,Knorr,Field,44.9932,-123.9226,11.9,1001,1.5,N,336,Ca(NO3)2,inorganic,temperate coniferous forest,conifer,0.524,1.5,3,0.490635173,1.00E-05,1.36133669,0.452938523,1.361315714,0.452928206,0.650938948,2.855879341,3.895674852,1.626331905,0.421210088,0.090019419,-22.91077445,-11.27467473,-46.35737104,NA,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,Asymp,NA
Hobbie_Vitousek_2000,4643,44,577,Knorr,Field,19.41666667,-155.25,16,2500,2,C,0,Reference,Reference,tropical forest,broadleaf evergreen,0.47,2,6,0.323736367,0.323735536,0.323737046,0.865434016,0.323736368,0,1.35234371,2.448765135,2.244799529,1.867430333,0.974622479,0.463723892,-33.46204947,-24.1256022,-19.9256022,-12.9256022,Single,Weibull,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Hobbie_Vitousek_2000,4650,44,578,Knorr,Field,19.41666667,-155.25,16,2500,2,N,100,urea; NH4NO3,mixed,tropical forest,broadleaf evergreen,0.51,2,6,0.312473832,0.3124737,0.3124731,0.0457433,0.312473165,0,1.177604566,2.777628083,2.625866341,2.034726411,0.96425713,0.410913346,-42.17866,-32.93778,-28.73778,-21.73778,Single,Weibull,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Hobbie_Vitousek_2000,4657,44,579,Knorr,Field,19.91666667,-155.3,16,2500,2,C,0,Reference,Reference,tropical forest,broadleaf evergreen,0.28,2,6,0.705405685,0.705368533,0.705409544,0.090850066,0.7054059,0,1.160864719,1.328683032,1.261095857,0.968956259,0.45427032,0.191218502,-12.89150776,-15.19798773,-10.99798773,-3.99798773,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Hobbie_Vitousek_2000,4664,44,580,Knorr,Field,19.91666667,-155.3,16,2500,2,N,100,urea; NH4NO3,mixed,tropical forest,broadleaf evergreen,0.12,2,6,0.790224528,0.79021986,0.790225425,0.192803189,0.790224522,0,1.34845645,1.154574024,1.058947884,0.879791477,0.45830823,0.21759594,-17.56883177,-15.58477452,-11.38477452,-4.384774518,Single,Weibull,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Hobbie_Vitousek_2000,4671,44,581,Knorr,Field,22.13333333,159.6166667,16,2500,2,C,0,Reference,Reference,tropical forest,broadleaf evergreen,0.61,2,6,0.21471265,0.2147133,2.15E-01,0.6001285,0.214738,0,1.367194776,3.351342779,3.066373282,2.563271827,1.347269002,0.646221403,-44.3201538,-28.67695555,-24.47696,-23.53855364,Single,Weibull,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Hobbie_Vitousek_2000,4678,44,582,Knorr,Field,22.13333333,159.6166667,16,2500,2,N,100,urea; NH4NO3,mixed,tropical forest,broadleaf evergreen,0.57,2,6,0.237437832,0.2374377,2.37E-01,0.5864895,0.237465,0,1.348522869,3.143429389,2.883053429,2.395341791,1.24784127,0.592472803,-28.039069,-25.52545303,3.332264258,-18.94659307,Single,Weibull,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Pastor_etal_1987,4685,45,583,Knorr,Field,45.4,-93.2,6.3,750,1.5,C,0,Reference,Reference,grassland,graminoid,0.64,1.5,6,0.329208164,0.205400786,12.93601749,0.885610755,1.436536104,0.617895534,0.55188599,7.330518538,12.4141843,3.773248903,0.766834708,0.124238977,-26.13504169,-18.59250454,-17.81658804,-17.15511743,Single,Weibull,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Single,Double,Asymp,Weibull
Pastor_etal_1987,4691,45,584,Knorr,Field,45.4,-93.2,6.3,750,1.5,N,35.4,NH4NO3,inorganic,grassland,graminoid,0.66,1.5,6,0.331324993,0.203297248,56.60020833,0.883807542,1.884765688,0.654055155,0.430169038,12.81957728,35.29374755,5.468218008,0.707987925,0.06853694,-25.30843515,-15.57547701,-14.88866856,-19.75576243,Double,Weibull,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Double,NA,Weibull
Pastor_etal_1987,4697,45,585,Knorr,Field,45.4,-93.2,6.3,750,1.5,N,99.2,NH4NO3,inorganic,grassland,graminoid,0.67,1.5,6,0.316149912,0.168691657,15.55095972,0.865121632,2.163948461,0.681164448,0.442891113,13.12809654,33.73693507,5.738560329,0.787926425,0.081567029,-33.61148249,-16.44289127,-17.92107876,-31.62937773,Double,Weibull,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,Double,NA,Weibull
Pastor_etal_1987,4703,45,586,Knorr,Field,45.4,-93.2,6.3,750,1.5,N,284,NH4NO3,inorganic,grassland,graminoid,0.67,1.5,6,0.371178227,0.23193498,62.2255686,0.876076495,1.904070692,0.622546946,0.442622744,9.345708256,24.05041437,4.083151559,0.559957903,0.057887815,-22.46301961,-14.48979582,-14.10255605,-12.73554498,Single,Weibull,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Single,Double,Asymp,Weibull
Pastor_etal_1987,4709,45,587,Knorr,Field,45.4,-93.2,6.3,750,1.5,C,0,Reference,Reference,grassland,graminoid,0.63,1.5,6,0.354075722,0.210839194,24.06908772,0.879376872,2.305396161,0.663872782,0.470429027,9.522711046,21.45396842,4.369183024,0.673846799,0.079661459,-30.75531489,-17.95458968,-20.30958794,-28.04373384,Double,Weibull,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,Double,NA,Weibull
Pastor_etal_1987,4716,45,588,Knorr,Field,45.4,-93.2,6.3,750,1.5,N,35.4,NH4NO3,inorganic,grassland,graminoid,0.6,1.5,6,0.399634718,0.2906545,184.9652601,0.909563,1.410080944,0.555428639,0.603020501,4.712792731,7.044737732,2.56635228,0.597012565,0.112867027,-27.81713722,-20.72090979,-21.51151063,-24.39632461,Double,Weibull,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,Double,Asymp,Weibull
Pastor_etal_1987,4723,45,589,Knorr,Field,45.4,-93.2,6.3,750,1.5,N,99.2,NH4NO3,inorganic,grassland,graminoid,0.61,1.5,6,0.417905043,0.273724908,21.99103412,0.88225196,1.908955445,0.592966278,0.541458025,5.258451359,9.174235749,2.672292173,0.526675023,0.082390215,-29.63332706,-18.25587033,-22.66392387,-20.99681561,Asymp,Weibull,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,Double,Asymp,Weibull
Pastor_etal_1987,4730,45,590,Knorr,Field,45.4,-93.2,6.3,750,1.5,N,284,NH4NO3,inorganic,grassland,graminoid,0.58,1.5,6,0.392775561,0.2906545,184.9652601,0.909563,0.951561672,0.461842543,0.725443019,3.66552769,4.490181959,2.211665755,0.658059409,0.164789384,-31.37917256,-26.13559466,-25.3898085,-30.33111653,Double,Weibull,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,Double,NA,Weibull
Prescott_etal_1995,4743,46,593,Knorr,Field,46.1185,-74.5962,-74.5962,7.491666667,1.346153846,C,0,Reference,Reference,boreal,broadleaf deciduous,0.47,1.346153846,7,0.618658897,0.2862773,388.6055013,0.7483398,25.76438046,0.586652267,0.23706569,10.7933721,361.7196504,2.299962346,0.056327622,0.000813913,-25.99770774,-10.85695507,-18.09159643,-27.89872645,Double,Double,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,Double,NA,Weibull
Prescott_etal_1995,4751,46,594,Knorr,Field,46.1185,-74.5962,-74.5962,7.491666667,1.346153846,N,NA,NH4NO3,inorganic,boreal,conifer,0.5,1.346153846,7,0.58983398,0.2470925,482.9767508,0.7400282,29.21591306,0.599995755,0.204529537,20.10781863,1999.795298,3.350562793,0.045482453,0.000334945,-27.80499142,-10.33182429,-19.94313601,-30.85728987,Double,Double,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,Double,NA,NA
Prescott_etal_1995,4759,46,595,Knorr,Field,46.1185,-74.5962,-74.5962,7.491666667,1.346153846,C,0,Reference,Reference,boreal,conifer,0.44,1.346153846,7,0.826692588,0.20081809,89.77115313,0.591623244,41.50204415,0.498333276,0.120690965,15.11511771,NA,0.725355808,0.000496782,1.21E-07,-33.99090532,-4.048109253,-26.07613056,-33.24467874,Double,Weibull,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,Double,NA,Weibull
Prescott_etal_1995,4767,46,596,Knorr,Field,46.1185,-74.5962,-74.5962,7.491666667,1.346153846,N,NA,NH4NO3,inorganic,boreal,conifer,0.43,1.346153846,7,0.859644066,0.220612,82.20326873,0.587492382,39.27519461,0.486666539,0.132236427,9.075135367,NA,0.567729388,0.000734576,3.69E-07,-33.93196074,-4.118489342,-25.27625727,-33.93533219,Double,Double,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,Double,NA,Weibull
Prescott_etal_1999,4779,47,599,Knorr,Field,55.7,-121.633,0,467,4,C,0,Reference,Reference,boreal,broadleaf deciduous,0.38,4,6,0.324139907,0.099691763,1.146129318,0.554365567,0.80007762,0.360916322,0.620382755,3.8548074,5.560619808,2.135147844,0.517392145,0.102482388,-31.04216698,-15.73081012,-34.00906168,-29.45714196,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,Asymp,Weibull
Prescott_etal_1999,4786,47,600,Knorr,Field,55.7,-121.633,0,467,4,N,NA,NH4NO3,inorganic,boreal,broadleaf deciduous,0.41,4,6,0.293110846,0.077927687,1.014398615,0.547500256,0.756598928,0.386291478,0.616254278,4.465767746,6.494963751,2.463783416,0.591384936,0.115874775,-28.43197622,-15.95368712,-27.70593237,-21.10176665,Asymp,Weibull,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,Asymp,Weibull
Rai_Srivastava_1983,4793,48,601,Knorr,Lab,NA,NA,NA,NA,0.416666667,C,0,Reference,Reference,NA,conifer,0.32,0.416666667,5,1.90466277,0.038285289,1.904686425,1.00E-05,1.904662778,0,2.231282674,0.387229921,0.342962239,0.328572508,0.221548284,0.141240683,-31.24643598,-7.87180185,-2.87180185,7.128238508,Single,Weibull,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Rai_Srivastava_1983,4799,48,602,Knorr,Lab,NA,NA,NA,NA,0.416666667,N,NA,urea,urea,NA,conifer,0.23,0.416666667,5,2.282848675,0.038740613,2.282878131,1.00E-05,2.282848692,0,2.323691117,0.348071074,0.308400253,0.297281034,0.203615655,0.132153163,-28.23138512,-5.889048947,-0.889048947,9.110999022,Single,Weibull,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Rai_Srivastava_1983,4805,48,603,Knorr,Lab,NA,NA,NA,NA,0.416666667,N,NA,urea,urea,NA,conifer,0.28,0.416666667,5,2.102415889,0.03818654,2.10244299,1.00E-05,2.102415889,0,2.225874584,0.366297923,0.324418721,0.310687261,0.209288203,0.133278823,-29.00991703,-6.970905214,-1.970905214,8.029139587,Single,Weibull,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Seastedt_etal_1983,4811,49,604,Knorr,Field,35.0597,-83.4306,12.9,1750,0.863013699,C,0,Reference,Reference,temperate deciduous forest,broadleaf deciduous,0.56,0.863013699,4,0.684596664,0.5418732,115.1665497,0.92248,1.620351444,0.44451349,0.728512547,2.014464663,2.458511004,1.218055671,0.364276303,0.091754786,-19.44346651,-16.97324125,-12.34141237,1.431132821,Single,Weibull,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Seastedt_etal_1983,4816,49,605,Knorr,Field,35.0597,-83.4306,12.9,1750,0.863013699,N,NA,KNO3,inorganic,temperate deciduous forest,broadleaf deciduous,0.56,0.863013699,4,0.72659667,0.5418732,115.1665497,0.92248,1.992164394,0.478634933,0.68841203,1.989036178,2.558883567,1.167946135,0.325573796,0.075677464,-21.3301943,-15.98905966,-12.97594052,-1.040923444,Single,Weibull,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Single,NA,Asymp,Weibull
Theodorou_Bowen_1990,4821,50,606,Knorr,Field,-37.7767,140.45,15,720,6,C,0,Reference,Reference,mediterranean,conifer,0.2,6,10,0.29938471,0.230902194,4.913661271,0.885970949,0.438114617,0.182770061,0.775306174,3.754453564,4.353794729,2.340137327,0.752740735,0.206055376,-50.60564469,-34.48088005,-37.29197213,-57.46035662,Double,Double,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,Double,NA,NA
Theodorou_Bowen_1990,4832,50,607,Knorr,Field,-37.7767,140.45,15,720,6,N,353,NH4NO3,inorganic,mediterranean,conifer,0.22,6,10,0.319004641,0.24871929,3.544313596,0.885279999,0.465008679,0.179975851,0.800188169,3.474274944,3.935701941,2.197570412,0.732258181,0.208688647,-67.34429677,-38.38407735,-49.73875832,-61.20235383,Double,Weibull,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Double,NA,Weibull
Thirukkumaran_Parkinson_2000,4843,51,608,Knorr,Lab,51.03333333,-114.9,3.4,637,0.328767123,C,0,Reference,Reference,NA,conifer,0.47,0.328767123,4,2.664031547,1.1900238,183.0662682,0.7228997,96.1283901,0.5599882,0.315662113,1.11153548,8.26806572,0.348070528,0.021467882,0.000890884,-16.80633921,-5.771814568,-5.72865266,8.484605157,Single,Weibull,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Single,NA,Asymp,Weibull
Thirukkumaran_Parkinson_2000,4848,51,609,Knorr,Lab,51.03333333,-114.14,3.4,637,0.328767123,N,188,NH4NO3,inorganic,NA,conifer,0.59,0.328767123,4,2.046742097,0.7280734,453.6545521,0.7413209,194.2967428,0.6333334,0.159780848,25.1876551,29582.01801,2.540869555,0.010345568,1.93E-05,-20.38071108,-3.750986881,-5.902206203,13.9004131,Asymp,Weibull,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Single,NA,Asymp,Weibull
Thirukkumaran_Parkinson_2000,4853,51,610,Knorr,Lab,51.03333333,-114.19,3.4,637,0.328767123,N,300,NH4NO3,inorganic,NA,conifer,0.62,0.328767123,4,1.785245147,0.7547101,393.5666812,0.7887113,156.7418865,0.6700003,0.203346847,16.97270111,1771.021379,2.798835575,0.037054692,0.000265197,-20.36855582,-5.988371215,-7.608362382,11.14579325,Asymp,Weibull,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Single,NA,Asymp,Weibull
