Paper,ID,PaperID,DecompID,Source,Experiment_Type,Latitude,Longitude,MAT,MAP,Treatment,N_addition_kgN_ha_yr,N_Form,N_Form_Cat2,Ecosystem,propinit,Years
Keeler_etal_2008,1053,11,168,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.237772559,3.83288
Keeler_etal_2008,1054,11,168,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.239641995,4.83014
Keeler_etal_2008,1055,11,169,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,1,0
Keeler_etal_2008,1056,11,169,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.967451234,0.36164
Keeler_etal_2008,1057,11,169,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.87357068,0.83836
Keeler_etal_2008,1058,11,169,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.677602871,1.83836
Keeler_etal_2008,1059,11,169,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.358618218,2.83562
Keeler_etal_2008,1060,11,169,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.436880328,3.83288
Keeler_etal_2008,1061,11,169,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.365901433,4.83014
Keeler_etal_2008,1062,11,170,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,1,0
Keeler_etal_2008,1063,11,170,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.975660237,0.36164
Keeler_etal_2008,1064,11,170,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.838369957,0.83836
Keeler_etal_2008,1065,11,170,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.702919017,1.83836
Keeler_etal_2008,1066,11,170,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.474870243,2.83562
Keeler_etal_2008,1067,11,170,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.378870372,3.83288
Keeler_etal_2008,1068,11,170,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.30151806,4.83014
Keeler_etal_2008,1069,11,171,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,1,0
Keeler_etal_2008,1070,11,171,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.945965789,0.36164
Keeler_etal_2008,1071,11,171,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.864810309,0.83836
Keeler_etal_2008,1072,11,171,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.683152708,1.83836
Keeler_etal_2008,1073,11,171,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.518697252,2.83562
Keeler_etal_2008,1074,11,171,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.437489874,3.83288
Keeler_etal_2008,1075,11,171,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.428159167,4.83014
Keeler_etal_2008,1076,11,172,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,1,0
Keeler_etal_2008,1077,11,172,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,1.023841802,0.36164
Keeler_etal_2008,1078,11,172,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.985748829,0.83836
Keeler_etal_2008,1079,11,172,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.735539877,1.83836
Keeler_etal_2008,1080,11,172,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.549050929,2.83562
Keeler_etal_2008,1081,11,172,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.354123518,3.83288
Keeler_etal_2008,1082,11,172,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.337546828,4.83014
Keeler_etal_2008,1083,11,173,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,1,0
Keeler_etal_2008,1084,11,173,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.990501349,0.36164
Keeler_etal_2008,1085,11,173,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.943681806,0.83836
Keeler_etal_2008,1086,11,173,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.699817317,1.83836
Keeler_etal_2008,1087,11,173,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.41335246,2.83562
Keeler_etal_2008,1088,11,173,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.308251243,3.83288
Keeler_etal_2008,1089,11,173,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.298780852,4.83014
Keeler_etal_2008,1090,11,174,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,1,0
Keeler_etal_2008,1091,11,174,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,1.001348487,0.36164
Keeler_etal_2008,1092,11,174,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.730990897,0.83836
Keeler_etal_2008,1093,11,174,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.107751216,1.83836
Keeler_etal_2008,1094,11,174,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.016469791,2.83562
Keeler_etal_2008,1095,11,174,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.012979269,3.83288
Keeler_etal_2008,1096,11,174,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.009384452,4.83014
Keeler_etal_2008,1097,11,175,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,1,0
Keeler_etal_2008,1098,11,175,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,1.003811389,0.36164
Keeler_etal_2008,1099,11,175,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.688513623,0.83836
Keeler_etal_2008,1100,11,175,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.132943201,1.83836
Keeler_etal_2008,1101,11,175,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.071658783,2.83562
Keeler_etal_2008,1102,11,175,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.024259702,3.83288
Keeler_etal_2008,1103,11,175,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.024398426,4.83014
Keeler_etal_2008,1104,11,176,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,1,0
Keeler_etal_2008,1105,11,176,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.927389803,0.36164
Keeler_etal_2008,1106,11,176,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.632805845,0.83836
Keeler_etal_2008,1107,11,176,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.334088589,1.83836
Keeler_etal_2008,1108,11,176,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.240204299,2.83562
Keeler_etal_2008,1109,11,176,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.169099424,3.83288
Keeler_etal_2008,1110,11,176,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.158473587,4.83014
Keeler_etal_2008,1111,11,177,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,1,0
Keeler_etal_2008,1112,11,177,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.897600115,0.36164
Keeler_etal_2008,1113,11,177,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.665230289,0.83836
Keeler_etal_2008,1114,11,177,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.362261192,1.83836
Keeler_etal_2008,1115,11,177,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.290597255,2.83562
Keeler_etal_2008,1116,11,177,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.279043925,3.83288
Keeler_etal_2008,1117,11,177,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.231260121,4.83014
Keeler_etal_2008,1118,11,178,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,1,0
Keeler_etal_2008,1119,11,178,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.729861402,0.36164
Keeler_etal_2008,1120,11,178,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.512082609,0.83836
Keeler_etal_2008,1121,11,178,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.349087039,1.83836
Keeler_etal_2008,1122,11,178,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.222793698,2.83562
Keeler_etal_2008,1123,11,178,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.189926585,3.83288
Keeler_etal_2008,1124,11,178,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.13516742,4.83014
Keeler_etal_2008,1125,11,179,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,1,0
Keeler_etal_2008,1126,11,179,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.737780491,0.36164
Keeler_etal_2008,1127,11,179,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.552658565,0.83836
Keeler_etal_2008,1128,11,179,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.397617524,1.83836
Keeler_etal_2008,1129,11,179,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.224643114,2.83562
Keeler_etal_2008,1130,11,179,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.188266752,3.83288
Keeler_etal_2008,1131,11,179,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.171865217,4.83014
Keeler_etal_2008,1132,11,180,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,1,0
Keeler_etal_2008,1133,11,180,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.636598312,0.36164
Keeler_etal_2008,1134,11,180,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.460094114,0.83836
Keeler_etal_2008,1135,11,180,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.296121126,1.83836
Keeler_etal_2008,1136,11,180,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.216904239,2.83562
Keeler_etal_2008,1137,11,180,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.184363328,3.83288
Keeler_etal_2008,1138,11,180,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.174995016,4.83014
Keeler_etal_2008,1139,11,181,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,1,0
Keeler_etal_2008,1140,11,181,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.871363667,0.36164
Keeler_etal_2008,1141,11,181,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.659962188,0.83836
Keeler_etal_2008,1142,11,181,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.389069649,1.83836
Keeler_etal_2008,1143,11,181,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.295501751,2.83562
Keeler_etal_2008,1144,11,181,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.297393387,3.83288
Keeler_etal_2008,1145,11,181,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.241377933,4.83014
Keeler_etal_2008,1146,11,182,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,1,0
Keeler_etal_2008,1147,11,182,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.805492244,0.36164
Keeler_etal_2008,1148,11,182,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.834345568,0.83836
Keeler_etal_2008,1149,11,182,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.537180358,1.83836
Keeler_etal_2008,1150,11,182,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.311473419,2.83562
Keeler_etal_2008,1151,11,182,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.226932176,3.83288
Keeler_etal_2008,1152,11,182,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.236206255,4.83014
Keeler_etal_2008,1153,11,183,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,1,0
Keeler_etal_2008,1154,11,183,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.974447055,0.36164
Keeler_etal_2008,1155,11,183,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.781555036,0.83836
Keeler_etal_2008,1156,11,183,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.508834272,1.83836
Keeler_etal_2008,1157,11,183,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.373263923,2.83562
Keeler_etal_2008,1158,11,183,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.281649837,3.83288
Keeler_etal_2008,1159,11,183,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.182235274,4.83014
Keeler_etal_2008,1160,11,184,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,1,0
Keeler_etal_2008,1161,11,184,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.978774378,0.36164
Keeler_etal_2008,1162,11,184,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.844140182,0.83836
Keeler_etal_2008,1163,11,184,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.663073354,1.83836
Keeler_etal_2008,1164,11,184,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.307008256,2.83562
Keeler_etal_2008,1165,11,184,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.236750227,3.83288
Keeler_etal_2008,1166,11,184,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.137371289,4.83014
Keeler_etal_2008,1167,11,185,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,1,0
Keeler_etal_2008,1168,11,185,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.98030221,0.36164
Keeler_etal_2008,1169,11,185,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.825188864,0.83836
Keeler_etal_2008,1170,11,185,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.665315023,1.83836
Keeler_etal_2008,1171,11,185,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.481907742,2.83562
Keeler_etal_2008,1172,11,185,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.307358715,3.83288
Keeler_etal_2008,1173,11,185,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.214197983,4.83014
Keeler_etal_2008,1174,11,186,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,1,0
Keeler_etal_2008,1175,11,186,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.95631499,0.36164
Keeler_etal_2008,1176,11,186,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.872782566,0.83836
Keeler_etal_2008,1177,11,186,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.655450393,1.83836
Keeler_etal_2008,1178,11,186,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.432419478,2.83562
Keeler_etal_2008,1179,11,186,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.38320743,3.83288
Keeler_etal_2008,1180,11,186,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.283718222,4.83014
Keeler_etal_2008,1181,11,187,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,1,0
Keeler_etal_2008,1182,11,187,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.967352165,0.36164
Keeler_etal_2008,1183,11,187,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.877477285,0.83836
Keeler_etal_2008,1184,11,187,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.69464406,1.83836
Keeler_etal_2008,1185,11,187,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.491441464,2.83562
Keeler_etal_2008,1186,11,187,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.448950266,3.83288
Keeler_etal_2008,1187,11,187,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.33137798,4.83014
Keeler_etal_2008,1188,11,188,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,1,0
Keeler_etal_2008,1189,11,188,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,1.025826011,0.36164
Keeler_etal_2008,1190,11,188,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.932701497,0.83836
Keeler_etal_2008,1191,11,188,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.780323939,1.83836
Keeler_etal_2008,1192,11,188,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.403422685,2.83562
Keeler_etal_2008,1193,11,188,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.260262155,3.83288
Keeler_etal_2008,1194,11,188,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate deciduous forest,0.140564851,4.83014
Keeler_etal_2008,1195,11,189,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,1,0
Keeler_etal_2008,1196,11,189,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,1.027783284,0.36164
Keeler_etal_2008,1197,11,189,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,1.006695745,0.83836
Keeler_etal_2008,1198,11,189,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.692846056,1.83836
Keeler_etal_2008,1199,11,189,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.567135814,2.83562
Keeler_etal_2008,1200,11,189,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.269147958,3.83288
Keeler_etal_2008,1201,11,189,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate deciduous forest,0.277532791,4.83014
Keeler_etal_2008,1202,11,190,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate coniferous forest,1,0
Keeler_etal_2008,1203,11,190,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate coniferous forest,1.005928901,0.36164
Keeler_etal_2008,1204,11,190,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate coniferous forest,0.915181146,0.83836
Keeler_etal_2008,1205,11,190,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate coniferous forest,0.37271279,1.83836
Keeler_etal_2008,1206,11,190,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate coniferous forest,0.090515477,2.83562
Keeler_etal_2008,1207,11,190,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate coniferous forest,0.028053288,3.83288
Keeler_etal_2008,1208,11,190,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate coniferous forest,0.016976166,4.83014
Keeler_etal_2008,1209,11,191,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate coniferous forest,1,0
Keeler_etal_2008,1210,11,191,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate coniferous forest,0.990692371,0.36164
Keeler_etal_2008,1211,11,191,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate coniferous forest,0.843347366,0.83836
Keeler_etal_2008,1212,11,191,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate coniferous forest,0.255002813,1.83836
Keeler_etal_2008,1213,11,191,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate coniferous forest,0.083060983,2.83562
Keeler_etal_2008,1214,11,191,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate coniferous forest,0.030138083,3.83288
Keeler_etal_2008,1215,11,191,Zhang,Field,45.4,-93.2,6.7,801,N,100,NH4NO3,inorganic,temperate coniferous forest,0.029537448,4.83014
Keeler_etal_2008,1216,11,192,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate coniferous forest,1,0
Keeler_etal_2008,1217,11,192,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate coniferous forest,0.905156094,0.36164
Keeler_etal_2008,1218,11,192,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate coniferous forest,0.762957338,0.83836
Keeler_etal_2008,1219,11,192,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate coniferous forest,0.388791501,1.83836
Keeler_etal_2008,1220,11,192,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate coniferous forest,0.295108619,2.83562
Keeler_etal_2008,1221,11,192,Zhang,Field,45.4,-93.2,6.7,801,C,0,Reference,Reference,temperate coniferous forest,0.252761401,3.83288
